Start: 06/10/2018,Vallières / St-Laurent,12 min 36 s
7:37:31 PM,,
End: 06/10/2018,Square St-Louis (du Square St-Louis / Laval),
7:50:07 PM,,
Start: 05/24/2018,University / Prince-Arthur,5 min 48 s
4:29:05 PM,,
https://secure.bixi.com/proﬁle/trips/ZSP8QAFV-1/print/preview?edTripsPrint%5BstartDate%5D=15/04/2018&edTripsPrint%5BendDate%5D=15/11/2018,,19/23
11/17/2018,BIXI Montreal | Export trips,
Trip information,,Duration
End: 05/24/2018,de Maisonneuve/ Mans eld (est),
4:34:53 PM,,
Start: 05/24/2018,Tupper / du Fort,13 min 43 s
12:03:12 PM,,
End: 05/24/2018,Milton / University,
12:16:55 PM,,
Start: 05/23/2018,University / Prince-Arthur,14 min 12 s
5:35:40 PM,,
End: 05/23/2018,St-Dominique / Rachel,
5:49:52 PM,,
Start: 05/23/2018,Métro Atwater (Atwater / Ste-Catherine),13 min 49 s
1:31:08 PM,,
End: 05/23/2018,du President-Kennedy / Robert Bourassa,
1:44:57 PM,,
Start: 05/21/2018,Gascon / Rachel,4 min 45 s
7:14:30 PM,,
End: 05/21/2018,Omer-Lavallée / du Midway,
7:19:15 PM,,
Start: 05/17/2018,University / Prince-Arthur,16 min 58 s
5:24:52 PM,,
End: 05/17/2018,Métro Atwater (Atwater / Ste-Catherine),
5:41:50 PM,,
Start: 05/16/2018,University / Prince-Arthur,16 min 0 s
7:29:21 PM,,
End: 05/16/2018,Tupper / du Fort,
7:45:21 PM,,
Start: 05/15/2018,Milton / University,12 min 39 s
11:27:13 PM,,
End: 05/15/2018,Tupper / du Fort,
11:39:52 PM,,
Start: 05/14/2018,University / Prince-Arthur,13 min 39 s
12:04:16 AM,,
https://secure.bixi.com/proﬁle/trips/ZSP8QAFV-1/print/preview?edTripsPrint%5BstartDate%5D=15/04/2018&edTripsPrint%5BendDate%5D=15/11/2018,,20/23
11/17/2018,BIXI Montreal | Export trips,
Trip information,,Duration
End: 05/14/2018,Métro Atwater (Atwater / Ste-Catherine),
12:17:55 AM,,
Start: 05/13/2018,University / Prince-Arthur,13 min 43 s
6:10:58 PM,,
End: 05/13/2018,Tupper / du Fort,
6:24:41 PM,,
Start: 05/13/2018,University / Prince-Arthur,15 min 27 s
12:35:35 AM,,
End: 05/13/2018,Métro Atwater (Atwater / Ste-Catherine),
12:51:02 AM,,
Start: 05/12/2018,University / Prince-Arthur,14 min 53 s
5:39:36 PM,,
End: 05/12/2018,Ste-Catherine / St-Marc,
5:54:29 PM,,
Start: 05/12/2018,University / Prince-Arthur,3 min 31 s
10:15:26 AM,,
End: 05/12/2018,Union / du Président-Kennedy,
10:18:57 AM,,
Start: 05/12/2018,Metcalfe / de Maisonneuve,10 min 24 s
12:04:38 AM,,
End: 05/12/2018,Tupper / du Fort,
12:15:02 AM,,
Start: 05/11/2018,Métro Atwater (Atwater / Ste-Catherine),45 min 16 s
6:06:20 PM,,
End: 05/11/2018,de la Commune / St-Sulpice,
6:51:36 PM,,
Start: 05/08/2018,University / Prince-Arthur,5 min 14 s
11:15:32 AM,,
End: 05/08/2018,de Maisonneuve / Robert-Bourassa,
11:20:46 AM,,
Start: 05/07/2018,Hutchison / Sherbrooke,13 min 41 s
9:15:25 PM,,
https://secure.bixi.com/proﬁle/trips/ZSP8QAFV-1/print/preview?edTripsPrint%5BstartDate%5D=15/04/2018&edTripsPrint%5BendDate%5D=15/11/2018,,21/23
11/17/2018,BIXI Montreal | Export trips,
Trip information,,Duration
End: 05/07/2018,Tupper / du Fort,
9:29:06 PM,,
Start: 05/07/2018,University / Prince-Arthur,4 min 35 s
1:00:45 PM,,
End: 05/07/2018,de Maisonneuve / Robert-Bourassa,
1:05:20 PM,,
Start: 05/06/2018,University / Prince-Arthur,4 min 58 s
6:22:34 PM,,
End: 05/06/2018,Union / Cathcart,
6:27:32 PM,,
Start: 05/01/2018,Milton / University,17 min 49 s
10:25:58 PM,,
End: 05/01/2018,Ste-Catherine / St-Marc,
10:43:47 PM,,
Start: 05/01/2018,Ste-Catherine / St-Marc,14 min 40 s
10:27:04 AM,,
End: 05/01/2018,University / Prince-Arthur,
10:41:44 AM,,
Start: 04/27/2018,Ste-Catherine / St-Marc,10 min 57 s
9:57:14 AM,,
End: 04/27/2018,du President-Kennedy / Robert Bourassa,
10:08:11 AM,,
Start: 04/24/2018,University / Prince-Arthur,13 min 39 s
5:22:03 PM,,
End: 04/24/2018,Tupper / du Fort,
5:35:42 PM,,
Start: 04/24/2018,Tupper / du Fort,12 min 8 s
10:16:25 AM,,
End: 04/24/2018,Union / du Président-Kennedy,
10:28:33 AM,,
Start: 04/23/2018,Tupper / du Fort,14 min 33 s
12:16:13 PM,,
https://secure.bixi.com/proﬁle/trips/ZSP8QAFV-1/print/preview?edTripsPrint%5BstartDate%5D=15/04/2018&edTripsPrint%5BendDate%5D=15/11/2018,,22/23
11/17/2018,BIXI Montreal | Export trips,
Trip information,,Duration
End: 04/23/2018,du President-Kennedy / Robert Bourassa,
12:30:46 PM,,
Start: 04/21/2018,University / Prince-Arthur,15 min 58 s
6:52:32 PM,,
End: 04/21/2018,Tupper / du Fort,
7:08:30 PM,,
Start: 04/21/2018,Tupper / du Fort,12 min 12 s
11:16:18 AM,,
End: 04/21/2018,de Maisonneuve / Aylmer,
11:28:30 AM,,
Start: 04/19/2018,University / Prince-Arthur,15 min 48 s
9:30:49 PM,,
End: 04/19/2018,Tupper / du Fort,
9:46:37 PM,,
Start: 04/18/2018,University / Prince-Arthur,6 min 45 s
6:41:48 PM,,
End: 04/18/2018,Métro Peel (de Maisonneuve / Stanley),
6:48:33 PM,,
Start: 04/17/2018,Milton / University,10 min 56 s
6:29:39 PM,,
End: 04/17/2018,Milton / Clark,
6:40:35 PM,,
https://secure.bixi.com/proﬁle/trips/ZSP8QAFV-1/print/preview?edTripsPrint%5BstartDate%5D=15/04/2018&edTripsPrint%5BendDate%5D=15/11/2018,,23/23
