End: 08/14/2018,de Maisonneuve / Greene,
8:59:28 AM,,
Start: 08/13/2018,de Maisonneuve / Robert-Bourassa,23 min 56 s
7:01:09 PM,,
End: 08/13/2018,Crescent / de Maisonneuve,
7:25:05 PM,,
Start: 08/13/2018,de la Montagne / Sherbrooke,2 min 53 s
1:50:18 PM,,
End: 08/13/2018,Mans eld / Sherbrooke,
1:53:11 PM,,
Start: 08/11/2018,Milton / du Parc,6 min 59 s
6:44:00 PM,,
End: 08/11/2018,de la Montagne / Sherbrooke,
6:50:59 PM,,
Start: 08/11/2018,Milton / University,2 min 10 s
6:20:24 PM,,
End: 08/11/2018,Milton / du Parc,
6:22:34 PM,,
Start: 08/11/2018,St-Alexandre / Ste-Catherine,6 min 12 s
2:19:34 PM,,
https://secure.bixi.com/profile/trips/NE4F37P5-1/print/preview?edTripsPrint%5BstartDate%5D=15/04/2018&edTripsPrint%5BendDate%5D=15/11/2018,,20/39
11/17/2018,BIXI Montreal | Export trips,
Trip information,,Duration
End: 08/11/2018,Milton / University,
2:25:46 PM,,
Start: 08/11/2018,de la Montagne / Sherbrooke,12 min 0 s
1:46:51 PM,,
End: 08/11/2018,St-Alexandre / Ste-Catherine,
1:58:51 PM,,
Start: 08/10/2018,Milton / du Parc,7 min 19 s
9:24:07 PM,,
End: 08/10/2018,de la Montagne / Sherbrooke,
9:31:26 PM,,
Start: 08/10/2018,Milton / University,5 min 37 s
9:07:57 PM,,
End: 08/10/2018,Milton / du Parc,
9:13:34 PM,,
Start: 08/10/2018,de la Montagne / Sherbrooke,1 min 58 s
11:06:03 AM,,
End: 08/10/2018,Mans eld / Sherbrooke,
11:08:01 AM,,
Start: 08/09/2018,de la Montagne / Sherbrooke,5 min 49 s
10:38:13 PM,,
End: 08/09/2018,Milton / du Parc,
10:44:02 PM,,
Start: 08/09/2018,du Président-Kennedy / McGill College,2 min 17 s
6:20:41 PM,,
End: 08/09/2018,de la Montagne / Sherbrooke,
6:22:58 PM,,
Start: 08/09/2018,du President-Kennedy / Robert Bourassa,1 min 6 s
6:11:36 PM,,
End: 08/09/2018,du Président-Kennedy / McGill College,
6:12:42 PM,,
Start: 08/09/2018,Métro Atwater (Atwater / Ste-Catherine),11 min 45 s
11:33:52 AM,,
https://secure.bixi.com/profile/trips/NE4F37P5-1/print/preview?edTripsPrint%5BstartDate%5D=15/04/2018&edTripsPrint%5BendDate%5D=15/11/2018,,21/39
11/17/2018,BIXI Montreal | Export trips,
Trip information,,Duration
End: 08/09/2018,Milton / University,
11:45:37 AM,,
Start: 08/09/2018,Milton / University,12 min 34 s
10:03:23 AM,,
End: 08/09/2018,de Maisonneuve / Greene,
10:15:57 AM,,
Start: 08/09/2018,de la Montagne / Sherbrooke,3 min 46 s
9:49:56 AM,,
End: 08/09/2018,du President-Kennedy / Robert Bourassa,
9:53:42 AM,,
Start: 08/08/2018,Mans eld / Sherbrooke,4 min 38 s
5:54:30 PM,,
End: 08/08/2018,Mackay / de Maisonneuve,
5:59:08 PM,,
Start: 08/08/2018,St-Alexandre / Ste-Catherine,5 min 42 s
12:06:31 PM,,
End: 08/08/2018,Milton / University,
12:12:13 PM,,
Start: 08/08/2018,Mans eld / Sherbrooke,4 min 57 s
11:47:27 AM,,
End: 08/08/2018,St-Alexandre / Ste-Catherine,
11:52:24 AM,,
Start: 08/07/2018,Crescent / de Maisonneuve,0 min 58 s
2:27:33 PM,,
End: 08/07/2018,Mackay / de Maisonneuve,
2:28:31 PM,,
Start: 08/06/2018,McTavish / Sherbrooke,2 min 48 s
12:55:09 AM,,
End: 08/06/2018,de la Montagne / Sherbrooke,
12:57:57 AM,,
Start: 08/05/2018,Mans eld / Sherbrooke,5 min 12 s
1:34:10 PM,,
https://secure.bixi.com/profile/trips/NE4F37P5-1/print/preview?edTripsPrint%5BstartDate%5D=15/04/2018&edTripsPrint%5BendDate%5D=15/11/2018,,22/39
11/17/2018,BIXI Montreal | Export trips,
Trip information,,Duration
End: 08/05/2018,Mackay / de Maisonneuve,
1:39:22 PM,,
Start: 08/03/2018,de la Montagne / Sherbrooke,5 min 0 s
11:58:08 AM,,
End: 08/03/2018,de Maisonneuve / Robert-Bourassa,
12:03:08 PM,,
Start: 08/02/2018,Mans eld / Sherbrooke,5 min 35 s
6:31:44 PM,,
End: 08/02/2018,Mackay / de Maisonneuve,
6:37:19 PM,,
Start: 08/02/2018,de la Montagne / Sherbrooke,3 min 36 s
11:54:10 AM,,
End: 08/02/2018,Mans eld / Sherbrooke,
11:57:46 AM,,
Start: 07/31/2018,Milton / Durocher,1 min 1 s
7:59:01 PM,,
End: 07/31/2018,Milton / du Parc,
8:00:02 PM,,
Start: 07/31/2018,Mackay / de Maisonneuve,8 min 10 s
7:04:08 PM,,
End: 07/31/2018,Milton / University,
7:12:18 PM,,
Start: 07/31/2018,Mans eld / Sherbrooke,4 min 12 s
5:05:57 PM,,
End: 07/31/2018,Mackay / de Maisonneuve,
5:10:09 PM,,
Start: 07/31/2018,de la Montagne / Sherbrooke,3 min 14 s
12:31:05 PM,,
End: 07/31/2018,Mans eld / Sherbrooke,
12:34:19 PM,,
Start: 07/30/2018,de la Montagne / Sherbrooke,2 min 12 s
11:38:08 AM,,
https://secure.bixi.com/profile/trips/NE4F37P5-1/print/preview?edTripsPrint%5BstartDate%5D=15/04/2018&edTripsPrint%5BendDate%5D=15/11/2018,,23/39
11/17/2018,BIXI Montreal | Export trips,
Trip information,,Duration
End: 07/30/2018,McTavish / Sherbrooke,
11:40:20 AM,,
Start: 07/30/2018,de l'Hôtel-de-Ville / Sherbrooke,12 min 10 s
12:05:59 AM,,
End: 07/30/2018,Crescent / de Maisonneuve,
12:18:09 AM,,
Start: 07/29/2018,Milton / du Parc,3 min 44 s
8:32:04 PM,,
End: 07/29/2018,de l'Hôtel-de-Ville / Sherbrooke,
8:35:48 PM,,
Start: 07/29/2018,Milton / University,2 min 12 s
8:12:38 PM,,
End: 07/29/2018,Milton / du Parc,
8:14:50 PM,,
Start: 07/29/2018,de la Montagne / Sherbrooke,4 min 15 s
6:06:27 PM,,
End: 07/29/2018,Milton / University,
6:10:42 PM,,
Start: 07/28/2018,de Mentana / Rachel,14 min 23 s
3:37:26 PM,,
End: 07/28/2018,Milton / University,
3:51:49 PM,,
Start: 07/28/2018,de la Montagne / Sherbrooke,-
2:51:04 PM,,
End: -,,
Start: 07/28/2018,Milton / University,18 min 36 s
12:35:03 AM,,
End: 07/28/2018,Crescent / de Maisonneuve,
12:53:39 AM,,
Start: 07/27/2018,Milton / University,35 min 29 s
10:13:22 PM,,
https://secure.bixi.com/profile/trips/NE4F37P5-1/print/preview?edTripsPrint%5BstartDate%5D=15/04/2018&edTripsPrint%5BendDate%5D=15/11/2018,,24/39
11/17/2018,BIXI Montreal | Export trips,
Trip information,,Duration
End: 07/27/2018,Milton / University,
10:48:51 PM,,
Start: 07/27/2018,Prince-Arthur / du Parc,6 min 35 s
1:17:19 PM,,
End: 07/27/2018,Métro Peel (de Maisonneuve / Stanley),
1:23:54 PM,,
Start: 07/27/2018,de la Montagne / Sherbrooke,9 min 21 s
1:02:37 PM,,
End: 07/27/2018,Prince-Arthur / du Parc,
1:11:58 PM,,
Start: 07/26/2018,University / Prince-Arthur,6 min 34 s
6:03:47 PM,,
End: 07/26/2018,Mackay / de Maisonneuve,
6:10:21 PM,,
Start: 07/26/2018,de la Montagne / Sherbrooke,1 min 52 s
10:52:01 AM,,
End: 07/26/2018,McTavish / Sherbrooke,
10:53:53 AM,,
Start: 07/26/2018,McTavish / Sherbrooke,2 min 24 s
12:37:00 AM,,
End: 07/26/2018,de la Montagne / Sherbrooke,
12:39:24 AM,,
Start: 07/25/2018,Milton / University,5 min 21 s
4:21:29 PM,,
End: 07/25/2018,St-Alexandre / Ste-Catherine,
4:26:50 PM,,
Start: 07/25/2018,de la Montagne / Sherbrooke,6 min 47 s
12:25:44 PM,,
End: 07/25/2018,Chomedey / de Maisonneuve,
12:32:31 PM,,
Start: 07/25/2018,Milton / University,5 min 11 s
12:12:30 PM,,
https://secure.bixi.com/profile/trips/NE4F37P5-1/print/preview?edTripsPrint%5BstartDate%5D=15/04/2018&edTripsPrint%5BendDate%5D=15/11/2018,,25/39
11/17/2018,BIXI Montreal | Export trips,
Trip information,,Duration
End: 07/25/2018,de la Montagne / Sherbrooke,
12:17:41 PM,,
Start: 07/24/2018,de la Montagne / Sherbrooke,2 min 28 s
10:29:02 AM,,
End: 07/24/2018,McTavish / Sherbrooke,
10:31:30 AM,,
Start: 07/23/2018,Milton / University,11 min 54 s
8:22:02 PM,,
End: 07/23/2018,Mackay / de Maisonneuve,
8:33:56 PM,,
Start: 07/23/2018,de la Montagne / Sherbrooke,3 min 59 s
11:47:36 AM,,
End: 07/23/2018,Mans eld / Sherbrooke,
11:51:35 AM,,
Start: 07/21/2018,St-Dominique / Napoléon,13 min 13 s
5:58:54 PM,,
End: 07/21/2018,de la Montagne / Sherbrooke,
6:12:07 PM,,
Start: 07/21/2018,Ste-Famille / des Pins,3 min 48 s
5:08:24 PM,,
End: 07/21/2018,Duluth / St-Laurent,
5:12:12 PM,,
Start: 07/21/2018,de la Montagne / Sherbrooke,6 min 44 s
3:38:59 PM,,
End: 07/21/2018,Aylmer / Prince-Arthur,
3:45:43 PM,,
Start: 07/20/2018,de la Montagne / Sherbrooke,6 min 55 s
1:05:24 PM,,
End: 07/20/2018,Prince-Arthur / du Parc,
1:12:19 PM,,
Start: 07/19/2018,Clark / Prince-Arthur,7 min 28 s
11:16:19 PM,,
https://secure.bixi.com/profile/trips/NE4F37P5-1/print/preview?edTripsPrint%5BstartDate%5D=15/04/2018&edTripsPrint%5BendDate%5D=15/11/2018,,26/39
11/17/2018,BIXI Montreal | Export trips,
Trip information,,Duration
End: 07/19/2018,de Maisonneuve / Mans eld (ouest),
11:23:47 PM,,
Start: 07/19/2018,Milton / University,8 min 5 s
7:14:29 PM,,
End: 07/19/2018,Duluth / St-Laurent,
7:22:34 PM,,
Start: 07/19/2018,University / des Pins,5 min 19 s
2:55:04 PM,,
End: 07/19/2018,Union / du Président-Kennedy,
3:00:23 PM,,
Start: 07/19/2018,de la Montagne / Sherbrooke,4 min 1 s
11:36:55 AM,,
End: 07/19/2018,du President-Kennedy / Robert Bourassa,
11:40:56 AM,,
Start: 07/18/2018,de Maisonneuve / Greene,8 min 23 s
10:40:20 AM,,
End: 07/18/2018,Crescent / de Maisonneuve,
10:48:43 AM,,
Start: 07/18/2018,de la Montagne / Sherbrooke,7 min 32 s
10:01:06 AM,,
End: 07/18/2018,de Maisonneuve / Greene,
10:08:38 AM,,
Start: 07/17/2018,Mans eld / Sherbrooke,5 min 11 s
6:30:12 PM,,
End: 07/17/2018,Mackay / de Maisonneuve,
6:35:23 PM,,
Start: 07/17/2018,Métro Atwater (Atwater / Ste-Catherine),6 min 39 s
12:23:00 PM,,
End: 07/17/2018,de la Montagne / Sherbrooke,
12:29:39 PM,,
Start: 07/17/2018,de la Montagne / Sherbrooke,8 min 2 s
10:11:39 AM,,
https://secure.bixi.com/profile/trips/NE4F37P5-1/print/preview?edTripsPrint%5BstartDate%5D=15/04/2018&edTripsPrint%5BendDate%5D=15/11/2018,,27/39
11/17/2018,BIXI Montreal | Export trips,
Trip information,,Duration
End: 07/17/2018,de Maisonneuve / Greene,
10:19:41 AM,,
Start: 07/15/2018,Clark / Prince-Arthur,9 min 32 s
1:29:05 PM,,
End: 07/15/2018,de la Montagne / Sherbrooke,
1:38:37 PM,,
Start: 07/15/2018,de la Montagne / Sherbrooke,9 min 57 s
10:35:11 AM,,
End: 07/15/2018,Duluth / St-Laurent,
10:45:08 AM,,
Start: 07/14/2018,Hutchison / des Pins,7 min 1 s
4:18:43 PM,,
End: 07/14/2018,de la Montagne / Sherbrooke,
4:25:44 PM,,
Start: 07/14/2018,Milton / University,10 min 2 s
3:32:24 PM,,
End: 07/14/2018,Parc Jeanne Mance (monument à sir George-Étienne Cartier),
3:42:26 PM,,
Start: 07/13/2018,Milton / University,7 min 14 s
7:19:08 PM,,
End: 07/13/2018,Mackay / de Maisonneuve,
7:26:22 PM,,
Start: 07/12/2018,de l'Hôtel-de-Ville / Sherbrooke,8 min 41 s
9:47:07 PM,,
End: 07/12/2018,de la Montagne / Sherbrooke,
9:55:48 PM,,
Start: 07/12/2018,Milton / du Parc,5 min 31 s
6:00:31 PM,,
End: 07/12/2018,de l'Hôtel-de-Ville / Sherbrooke,
6:06:02 PM,,
Start: 07/12/2018,Milton / University,2 min 23 s
5:49:55 PM,,
https://secure.bixi.com/profile/trips/NE4F37P5-1/print/preview?edTripsPrint%5BstartDate%5D=15/04/2018&edTripsPrint%5BendDate%5D=15/11/2018,,28/39
11/17/2018,BIXI Montreal | Export trips,
Trip information,,Duration
End: 07/12/2018,Milton / du Parc,
5:52:18 PM,,
Start: 07/11/2018,Rivard / Rachel,16 min 37 s
5:44:52 PM,,
End: 07/11/2018,de la Montagne / Sherbrooke,
6:01:29 PM,,
Start: 07/11/2018,Milton / University,13 min 20 s
5:19:12 PM,,
End: 07/11/2018,de Mentana / Rachel,
5:32:32 PM,,
Start: 07/10/2018,Milton / University,2 min 17 s
4:53:03 PM,,
End: 07/10/2018,Milton / du Parc,
4:55:20 PM,,
Start: 07/09/2018,Mackay / de Maisonneuve,6 min 9 s
10:00:58 PM,,
End: 07/09/2018,Milton / University,
10:07:07 PM,,
Start: 07/09/2018,Aylmer / Prince-Arthur,5 min 35 s
8:34:21 PM,,
End: 07/09/2018,de la Montagne / Sherbrooke,
8:39:56 PM,,
Start: 07/08/2018,de Maisonneuve/ Mans eld (est),14 min 57 s
4:29:58 PM,,
End: 07/08/2018,Métro Atwater (Atwater / Ste-Catherine),
4:44:55 PM,,
Start: 07/08/2018,de la Montagne / Sherbrooke,4 min 23 s
3:27:47 PM,,
End: 07/08/2018,de Maisonneuve / Robert-Bourassa,
3:32:10 PM,,
Start: 07/08/2018,de Mentana / Rachel,15 min 55 s
12:53:56 PM,,
https://secure.bixi.com/profile/trips/NE4F37P5-1/print/preview?edTripsPrint%5BstartDate%5D=15/04/2018&edTripsPrint%5BendDate%5D=15/11/2018,,29/39
11/17/2018,BIXI Montreal | Export trips,
Trip information,,Duration
End: 07/08/2018,de la Montagne / Sherbrooke,
1:09:51 PM,,
Start: 07/08/2018,de la Montagne / Sherbrooke,18 min 27 s
12:06:31 PM,,
End: 07/08/2018,de Mentana / Rachel,
12:24:58 PM,,
Start: 07/07/2018,Parc Jeanne Mance (monument à sir George-,12 min 3 s
12:14:35 AM,Étienne Cartier),
End: 07/07/2018,de la Montagne / Sherbrooke,
12:26:38 AM,,
Start: 07/06/2018,de la Montagne / Sherbrooke,27 min 31 s
7:28:56 PM,,
End: 07/06/2018,Vallières / St-Laurent,
7:56:27 PM,,
Start: 05/25/2018,Métro Atwater (Atwater / Ste-Catherine),3 min 19 s
10:29:58 PM,,
End: 05/25/2018,Chomedey / de Maisonneuve,
10:33:17 PM,,
Start: 05/25/2018,du President-Kennedy / Robert Bourassa,4 min 12 s
9:39:36 PM,,
End: 05/25/2018,Crescent / de Maisonneuve,
9:43:48 PM,,
Start: 05/25/2018,Villeneuve / du Parc,14 min 53 s
12:48:32 AM,,
End: 05/25/2018,Milton / University,
1:03:25 AM,,
Start: 05/24/2018,McTavish / Sherbrooke,-
5:27:51 PM,,
End: -,,
Start: 05/20/2018,McTavish / Sherbrooke,1 min 39 s
3:19:26 AM,,
https://secure.bixi.com/profile/trips/NE4F37P5-1/print/preview?edTripsPrint%5BstartDate%5D=15/04/2018&edTripsPrint%5BendDate%5D=15/11/2018,,30/39
11/17/2018,BIXI Montreal | Export trips,
Trip information,,Duration
End: 05/20/2018,de la Montagne / Sherbrooke,
3:21:05 AM,,
Start: 05/19/2018,de la Montagne / Sherbrooke,5 min 35 s
9:30:17 PM,,
End: 05/19/2018,Milton / du Parc,
9:35:52 PM,,
Start: 05/18/2018,Mackay / de Maisonneuve,0 min 11 s
7:15:46 PM,,
End: 05/18/2018,Mackay / de Maisonneuve,
7:15:57 PM,,
Start: 05/18/2018,de la Montagne / Sherbrooke,2 min 5 s
7:07:36 PM,,
End: 05/18/2018,Mackay / de Maisonneuve,
7:09:41 PM,,
Start: 05/18/2018,de l'Hôtel-de-Ville / Roy,12 min 14 s
6:30:10 PM,,
End: 05/18/2018,Milton / University,
6:42:24 PM,,
Start: 05/18/2018,Milton / University,9 min 31 s
5:39:48 PM,,
End: 05/18/2018,de l'Hôtel-de-Ville / Roy,
5:49:19 PM,,
Start: 05/17/2018,McTavish / Sherbrooke,2 min 34 s
7:56:44 PM,,
End: 05/17/2018,de la Montagne / Sherbrooke,
7:59:18 PM,,
Start: 05/17/2018,de la Montagne / Sherbrooke,2 min 47 s
3:35:31 PM,,
End: 05/17/2018,Mans eld / Sherbrooke,
3:38:18 PM,,
Start: 05/16/2018,du President-Kennedy / Robert Bourassa,3 min 43 s
8:16:29 PM,,
https://secure.bixi.com/profile/trips/NE4F37P5-1/print/preview?edTripsPrint%5BstartDate%5D=15/04/2018&edTripsPrint%5BendDate%5D=15/11/2018,,31/39
11/17/2018,BIXI Montreal | Export trips,
Trip information,,Duration
End: 05/16/2018,de la Montagne / Sherbrooke,
8:20:12 PM,,
Start: 05/16/2018,de la Montagne / Sherbrooke,4 min 33 s
1:15:43 PM,,
End: 05/16/2018,de Maisonneuve / Robert-Bourassa,
1:20:16 PM,,
Start: 05/15/2018,Milton / University,2 min 16 s
9:02:02 PM,,
End: 05/15/2018,Milton / du Parc,
9:04:18 PM,,
Start: 05/15/2018,de la Montagne / Sherbrooke,2 min 53 s
11:36:16 AM,,
End: 05/15/2018,McTavish / Sherbrooke,
11:39:09 AM,,
Start: 05/13/2018,du Mont-Royal / Clark,8 min 31 s
6:47:48 PM,,
End: 05/13/2018,de l'Hôtel-de-Ville / Sherbrooke,
6:56:19 PM,,
Start: 05/11/2018,Milton / University,2 min 57 s
5:21:19 PM,,
End: 05/11/2018,Prince-Arthur / du Parc,
5:24:16 PM,,
Start: 05/11/2018,Milton / University,0 min 17 s
5:20:10 PM,,
End: 05/11/2018,Milton / University,
5:20:27 PM,,
Start: 05/11/2018,de la Montagne / Sherbrooke,4 min 33 s
1:19:32 PM,,
End: 05/11/2018,Milton / University,
1:24:05 PM,,
Start: 05/10/2018,Villeneuve / du Parc,9 min 5 s
10:52:46 PM,,
https://secure.bixi.com/profile/trips/NE4F37P5-1/print/preview?edTripsPrint%5BstartDate%5D=15/04/2018&edTripsPrint%5BendDate%5D=15/11/2018,,32/39
11/17/2018,BIXI Montreal | Export trips,
Trip information,,Duration
End: 05/10/2018,Milton / University,
11:01:51 PM,,
Start: 05/10/2018,Clark / Rachel,10 min 54 s
7:04:22 PM,,
End: 05/10/2018,Hutchison / Edouard Charles,
7:15:16 PM,,
Start: 05/10/2018,Aylmer / Prince-Arthur,10 min 6 s
6:31:55 PM,,
End: 05/10/2018,du Mont-Royal / Clark,
6:42:01 PM,,
Start: 05/08/2018,de la Montagne / Sherbrooke,3 min 30 s
10:17:09 AM,,
End: 05/08/2018,du Président-Kennedy / McGill College,
10:20:39 AM,,
Start: 05/06/2018,de l'Hôtel-de-Ville / Sherbrooke,7 min 43 s
11:31:01 PM,,
End: 05/06/2018,de la Montagne / Sherbrooke,
11:38:44 PM,,
Start: 05/06/2018,du Mont-Royal / Clark,8 min 12 s
8:06:51 PM,,
End: 05/06/2018,de l'Hôtel-de-Ville / Sherbrooke,
8:15:03 PM,,
Start: 05/05/2018,Milton / University,12 min 36 s
6:06:30 AM,,
End: 05/05/2018,Duluth / St-Laurent,
6:19:06 AM,,
Start: 05/05/2018,de la Montagne / Sherbrooke,1 min 50 s
5:49:29 AM,,
End: 05/05/2018,McTavish / Sherbrooke,
5:51:19 AM,,
Start: 05/04/2018,Milton / du Parc,9 min 3 s
8:50:08 PM,,
https://secure.bixi.com/profile/trips/NE4F37P5-1/print/preview?edTripsPrint%5BstartDate%5D=15/04/2018&edTripsPrint%5BendDate%5D=15/11/2018,,33/39
11/17/2018,BIXI Montreal | Export trips,
Trip information,,Duration
End: 05/04/2018,de la Montagne / Sherbrooke,
8:59:11 PM,,
Start: 05/04/2018,Milton / University,2 min 3 s
7:54:44 PM,,
End: 05/04/2018,Milton / du Parc,
7:56:47 PM,,
Start: 05/04/2018,de la Montagne / Sherbrooke,3 min 27 s
2:09:19 PM,,
End: 05/04/2018,du President-Kennedy / Robert Bourassa,
2:12:46 PM,,
Start: 05/04/2018,Milton / University,3 min 28 s
1:57:26 PM,,
End: 05/04/2018,de la Montagne / Sherbrooke,
2:00:54 PM,,
Start: 05/04/2018,de la Montagne / Sherbrooke,3 min 22 s
10:31:22 AM,,
End: 05/04/2018,du Président-Kennedy / McGill College,
10:34:44 AM,,
Start: 05/03/2018,du Mont-Royal / Clark,9 min 35 s
7:34:33 PM,,
End: 05/03/2018,Milton / University,
7:44:08 PM,,
Start: 05/03/2018,Crescent / de Maisonneuve,4 min 27 s
1:20:12 PM,,
End: 05/03/2018,Mans eld / Sherbrooke,
1:24:39 PM,,
Start: 05/02/2018,de Maisonneuve / Robert-Bourassa,4 min 20 s
9:04:19 PM,,
End: 05/02/2018,Crescent / de Maisonneuve,
9:08:39 PM,,
Start: 05/02/2018,BAnQ (Berri / de Maisonneuve),9 min 29 s
8:51:14 PM,,
https://secure.bixi.com/profile/trips/NE4F37P5-1/print/preview?edTripsPrint%5BstartDate%5D=15/04/2018&edTripsPrint%5BendDate%5D=15/11/2018,,34/39
11/17/2018,BIXI Montreal | Export trips,
Trip information,,Duration
End: 05/02/2018,de Maisonneuve / Robert-Bourassa,
9:00:43 PM,,
Start: 05/02/2018,Métro Pie-IX (Pierre-de-Coubertin / Pie-IX),38 min 30 s
7:56:26 PM,,
End: 05/02/2018,BAnQ (Berri / de Maisonneuve),
8:34:56 PM,,
Start: 05/02/2018,Milton / University,39 min 25 s
5:40:02 PM,,
End: 05/02/2018,Desjardins / Ontario,
6:19:27 PM,,
Start: 05/01/2018,McTavish / Sherbrooke,2 min 7 s
11:39:03 PM,,
End: 05/01/2018,de la Montagne / Sherbrooke,
11:41:10 PM,,
Start: 05/01/2018,de la Montagne / Sherbrooke,2 min 23 s
12:53:03 PM,,
End: 05/01/2018,McTavish / Sherbrooke,
12:55:26 PM,,
Start: 04/30/2018,de la Montagne / Sherbrooke,13 min 9 s
8:00:06 PM,,
End: 04/30/2018,Clark / Rachel,
8:13:15 PM,,
Start: 04/30/2018,Milton / University,8 min 21 s
6:53:45 PM,,
End: 04/30/2018,Mackay / de Maisonneuve,
7:02:06 PM,,
Start: 04/30/2018,de la Montagne / Sherbrooke,3 min 12 s
12:38:23 PM,,
End: 04/30/2018,de Maisonneuve / Robert-Bourassa,
12:41:35 PM,,
Start: 04/30/2018,Milton / University,4 min 33 s
12:24:52 PM,,
https://secure.bixi.com/profile/trips/NE4F37P5-1/print/preview?edTripsPrint%5BstartDate%5D=15/04/2018&edTripsPrint%5BendDate%5D=15/11/2018,,35/39
11/17/2018,BIXI Montreal | Export trips,
Trip information,,Duration
End: 04/30/2018,de la Montagne / Sherbrooke,
12:29:25 PM,,
Start: 04/29/2018,Laval / Rachel,18 min 28 s
12:10:58 AM,,
End: 04/29/2018,de la Montagne / Sherbrooke,
12:29:26 AM,,
Start: 04/28/2018,du Mont-Royal / Clark,7 min 44 s
11:16:45 PM,,
End: 04/28/2018,Laval / Rachel,
11:24:29 PM,,
Start: 04/28/2018,de la Montagne / Sherbrooke,21 min 37 s
6:49:38 PM,,
End: 04/28/2018,du Mont-Royal / Clark,
7:11:15 PM,,
Start: 04/27/2018,Aylmer / Prince-Arthur,3 min 48 s
10:28:05 PM,,
End: 04/27/2018,McTavish / Sherbrooke,
10:31:53 PM,,
Start: 04/27/2018,Cypress / Peel,6 min 37 s
2:59:40 PM,,
End: 04/27/2018,Milton / University,
3:06:17 PM,,
Start: 04/27/2018,St-Dominique / Napoléon,20 min 53 s
1:07:41 AM,,
End: 04/27/2018,de la Montagne / Sherbrooke,
1:28:34 AM,,
Start: 04/26/2018,de la Montagne / Sherbrooke,4 min 29 s
1:00:48 PM,,
End: 04/26/2018,de Maisonneuve / Robert-Bourassa,
1:05:17 PM,,
Start: 04/25/2018,de la Montagne / Sherbrooke,3 min 37 s
1:09:23 PM,,
https://secure.bixi.com/profile/trips/NE4F37P5-1/print/preview?edTripsPrint%5BstartDate%5D=15/04/2018&edTripsPrint%5BendDate%5D=15/11/2018,,36/39
11/17/2018,BIXI Montreal | Export trips,
Trip information,,Duration
End: 04/25/2018,du President-Kennedy / Robert Bourassa,
1:13:00 PM,,
Start: 04/23/2018,de la Commune / Place Jacques-Cartier,17 min 16 s
11:11:23 PM,,
End: 04/23/2018,de la Montagne / Sherbrooke,
11:28:39 PM,,
Start: 04/23/2018,McTavish / Sherbrooke,13 min 48 s
10:21:48 PM,,
End: 04/23/2018,de la Commune / Place Jacques-Cartier,
10:35:36 PM,,
Start: 04/23/2018,de la Montagne / Sherbrooke,4 min 2 s
11:20:26 AM,,
End: 04/23/2018,Milton / University,
11:24:28 AM,,
Start: 04/22/2018,Milton / du Parc,6 min 5 s
10:30:10 PM,,
End: 04/22/2018,de la Montagne / Sherbrooke,
10:36:15 PM,,
Start: 04/22/2018,Milton / du Parc,10 min 1 s
10:09:20 PM,,
End: 04/22/2018,Milton / du Parc,
10:19:21 PM,,
Start: 04/22/2018,de l'Hôtel-de-Ville / Sherbrooke,4 min 16 s
10:03:41 PM,,
End: 04/22/2018,Milton / du Parc,
10:07:57 PM,,
Start: 04/22/2018,Milton / du Parc,9 min 18 s
7:37:46 PM,,
End: 04/22/2018,de l'Hôtel-de-Ville / Sherbrooke,
7:47:04 PM,,
Start: 04/22/2018,de la Montagne / Sherbrooke,5 min 51 s
7:22:34 PM,,
https://secure.bixi.com/profile/trips/NE4F37P5-1/print/preview?edTripsPrint%5BstartDate%5D=15/04/2018&edTripsPrint%5BendDate%5D=15/11/2018,,37/39
11/17/2018,BIXI Montreal | Export trips,
Trip information,,Duration
End: 04/22/2018,Milton / du Parc,
7:28:25 PM,,
Start: 04/21/2018,Aylmer / Prince-Arthur,4 min 34 s
10:10:30 PM,,
End: 04/21/2018,de la Montagne / Sherbrooke,
10:15:04 PM,,
Start: 04/21/2018,Hutchison / Sherbrooke,3 min 58 s
12:39:07 AM,,
End: 04/21/2018,de la Montagne / Sherbrooke,
12:43:05 AM,,
Start: 04/20/2018,de la Montagne / Sherbrooke,10 min 54 s
10:23:11 PM,,
End: 04/20/2018,McGill / des Récollets,
10:34:05 PM,,
Start: 04/20/2018,McTavish / Sherbrooke,1 min 42 s
9:16:15 PM,,
End: 04/20/2018,de la Montagne / Sherbrooke,
9:17:57 PM,,
Start: 04/20/2018,Milton / University,8 min 18 s
5:54:30 PM,,
End: 04/20/2018,Notre-Dame / Peel,
6:02:48 PM,,
Start: 04/20/2018,de la Montagne / Sherbrooke,3 min 55 s
12:15:22 PM,,
End: 04/20/2018,Mans eld / Sherbrooke,
12:19:17 PM,,
Start: 04/19/2018,Richardson / de Montmorency,20 min 5 s
8:23:32 PM,,
End: 04/19/2018,Aylmer / Prince-Arthur,
8:43:37 PM,,
Start: 04/18/2018,Mans eld / Sherbrooke,2 min 44 s
7:47:10 PM,,
https://secure.bixi.com/profile/trips/NE4F37P5-1/print/preview?edTripsPrint%5BstartDate%5D=15/04/2018&edTripsPrint%5BendDate%5D=15/11/2018,,38/39
11/17/2018,BIXI Montreal | Export trips,
Trip information,,Duration
End: 04/18/2018,de la Montagne / Sherbrooke,
7:49:54 PM,,
Start: 04/18/2018,Mans eld / Sherbrooke,1 min 10 s
12:24:00 PM,,
